Name,Document,Link,Record1,Record2,Record4,Valid_Until,modified,Created,Modified,_id
Toyota,test_pdf.pdf,,0.85989,541,,2001,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc71e
Nissan,test_doc.docx,,0.169411,263,,2040,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc71f
Mitsubishi,test_txt.txt,,0.699716,630,,2025,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc720
Suzuki,"[test_pptx.pptx, test_xlsx.xlsx]",,0.078357,302,,1992,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc721
Honda,test_pdf.pdf,,0.811224,0.0001,Honda Record3 updated!,2034,2023-07-19 12:06,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc722
Toyota,test_pptx.pptx,,0.760563,257,,1998,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc723
Mazda,test_pdf.pdf,,0.936203,967,,1989,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc724
Mitsubishi,test_txt2.txt,,0.403008,215,,2010,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc725
Suzuki,test_xlsx.xlsx,"[https://bbc.com, https://svt.se]",0.968967,,,2043,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc726
Mitsubishi,test_pdf.pdf,,0.528763,29,,2043,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc727
Subaru,None,"[https://bbc.com, https://svt.se]",0.416885,,,1992,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc728
Mazda,test_xlsx.xlsx,https://ivl.se,0.910132,,,2025,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc729
Mazda,None,,0.955491,325,,2025,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc72a
Toyota,test_xlsx.xlsx,https://bbc.com,0.943806,,,1998,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc72b
Daihatsu,test_txt2.txt,,0.30377,939,,2001,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc72c
Mazda,test_txt.txt,,0.045458,274,,1992,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc72d
Toyota,"[test_pptx.pptx, test_xlsx.xlsx]",https://www.svt.se,0.449964,,,2007,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc72e
Daihatsu,ivl_logo.svg,,0.554223,834,,2007,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc72f
Nissan,test_pptx.pptx,,0.8236,540,,2022,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc730
Nissan,"[test_txt.txt, test_txt2.txt]","[https://bbc.com, https://svt.se]",0.256944,,,1992,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc731
Suzuki,None,,0.394329,757,,1998,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc732
Toyota,"[test_txt.txt, test_txt2.txt]",https://ivl.se,0.834368,,,2034,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc733
Daihatsu,test_xlsx.xlsx,,0.855443,900,,2037,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc734
Subaru,test_pptx.pptx,"[https://bbc.com, https://svt.se]",0.673224,,,1998,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc735
Suzuki,test_pdf.pdf,https://ivl.se,0.751475,,,2007,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc736
Toyota,"[test_pptx.pptx, test_xlsx.xlsx]",,0.068922,22,,2028,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc737
Subaru,test_txt.txt,,0.071724,572,,2004,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc738
Nissan,test_txt2.txt,,0.769206,531,,2037,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc739
Daihatsu,test_pdf.pdf,"[https://bbc.com, https://svt.se]",0.050483,,,2013,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc73a
Daihatsu,"[test_txt.txt, test_txt2.txt]",,0.687786,902,,2004,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc73b
Toyota,test_doc.docx,,0.259779,660,,2037,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc73c
Daihatsu,test_xlsx.xlsx,,0.003887,557,,2001,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc73d
Honda,test_txt.txt,,0.509118,0.0001,Honda Record3 updated!,1995,2023-07-19 12:06,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc73e
Nissan,ivl_logo.svg,https://www.svt.se,0.890857,,,2004,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc73f
Mazda,test_pptx.pptx,https://ivl.se,0.312343,,,2034,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc740
Mazda,test_pptx.pptx,https://ivl.se,0.594136,,,1995,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc741
Daihatsu,"[test_pptx.pptx, test_xlsx.xlsx]",,0.810253,823,,2013,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc742
Honda,"[test_txt.txt, test_txt2.txt]",https://www.svt.se,0.334435,0.0001,Honda Record3 updated!,2040,2023-07-19 12:06,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc743
Mazda,test_txt.txt,,0.646118,348,,2007,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc744
Nissan,test_txt.txt,https://ivl.se,0.611663,,,2013,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc745
Nissan,ivl_logo.svg,,0.257842,983,,2013,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc746
Honda,None,,0.739723,0.0001,Honda Record3 updated!,2022,2023-07-19 12:06,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc747
Mitsubishi,None,,0.381014,546,,2007,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc748
Subaru,test_xlsx.xlsx,,0.667315,784,,2019,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc749
Suzuki,"[test_pptx.pptx, test_xlsx.xlsx]",https://bbc.com,0.961585,,,2013,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc74a
Honda,"[test_pptx.pptx, test_xlsx.xlsx]","[https://bbc.com, https://svt.se]",0.658063,0.0001,Honda Record3 updated!,2025,2023-07-19 12:06,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc74b
Honda,test_xlsx.xlsx,,0.755038,0.0001,Honda Record3 updated!,2031,2023-07-19 12:06,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc74c
Mitsubishi,None,https://www.svt.se,0.081573,,,2010,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc74d
Honda,"[test_txt.txt, test_txt2.txt]",,0.041332,0.0001,Honda Record3 updated!,2028,2023-07-19 12:06,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc74e
Suzuki,test_xlsx.xlsx,https://ivl.se,0.623116,,,2010,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc74f
Mitsubishi,None,https://ivl.se,0.958853,,,2034,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc750
Suzuki,ivl_logo.svg,,0.447207,114,,2043,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc751
Mitsubishi,test_doc.docx,"[https://bbc.com, https://svt.se]",0.387903,,,2028,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc752
Mitsubishi,test_pptx.pptx,https://bbc.com,0.072396,,,2037,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc753
Mazda,test_doc.docx,,0.678823,429,,2019,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc754
Mitsubishi,"[test_pptx.pptx, test_xlsx.xlsx]","[https://bbc.com, https://svt.se]",0.398898,,,2007,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc755
Daihatsu,test_pdf.pdf,https://www.svt.se,0.169214,,,2001,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc756
Honda,test_txt2.txt,https://ivl.se,0.305559,0.0001,Honda Record3 updated!,2043,2023-07-19 12:06,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc757
Daihatsu,None,https://ivl.se,0.734809,,,1998,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc758
Daihatsu,"[test_pptx.pptx, test_xlsx.xlsx]",https://ivl.se,0.053056,,,2034,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc759
Subaru,None,,0.8505,52,,2016,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc75a
Mitsubishi,"[test_txt.txt, test_txt2.txt]",,0.122677,586,,1989,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc75b
Toyota,test_doc.docx,https://www.svt.se,0.480447,,,2043,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc75c
Mazda,test_doc.docx,,0.92981,670,,2022,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc75d
Subaru,test_doc.docx,https://bbc.com,0.216624,,,2016,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc75e
Honda,test_pptx.pptx,,0.48604,0.0001,Honda Record3 updated!,2043,2023-07-19 12:06,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc75f
Honda,test_pdf.pdf,,0.00955,0.0001,Honda Record3 updated!,2001,2023-07-19 12:06,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc760
Subaru,test_pptx.pptx,,0.517549,407,,1992,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc761
Suzuki,test_xlsx.xlsx,https://ivl.se,0.015281,,,2022,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc762
Mazda,"[test_pptx.pptx, test_xlsx.xlsx]","[https://bbc.com, https://svt.se]",0.958783,,,2034,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc763
Subaru,test_pptx.pptx,https://ivl.se,0.734707,,,2016,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc764
Suzuki,"[test_pptx.pptx, test_xlsx.xlsx]",https://www.svt.se,0.026838,,,2013,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc765
Daihatsu,test_txt2.txt,,0.319405,151,,2007,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc766
Mitsubishi,test_xlsx.xlsx,https://bbc.com,0.855683,,,2031,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc767
Toyota,"[test_pptx.pptx, test_xlsx.xlsx]",,0.821578,593,,2007,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc768
Suzuki,test_pdf.pdf,"[https://bbc.com, https://svt.se]",0.053613,,,2004,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc769
Nissan,"[test_pptx.pptx, test_xlsx.xlsx]",https://www.svt.se,0.343469,,,2037,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc76a
Toyota,test_txt2.txt,,0.957068,83,,2034,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc76b
Toyota,"[test_txt.txt, test_txt2.txt]",,0.027248,83,,2028,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc76c
Mazda,"[test_pptx.pptx, test_xlsx.xlsx]",,0.357858,25,,2040,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc76d
Nissan,test_pdf.pdf,,0.90771,415,,2004,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc76e
Toyota,test_txt2.txt,https://bbc.com,0.44967,,,2016,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc76f
Daihatsu,test_doc.docx,"[https://bbc.com, https://svt.se]",0.140686,,,2025,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc770
Mitsubishi,test_xlsx.xlsx,https://www.svt.se,0.236618,,,2013,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc771
Daihatsu,test_pdf.pdf,https://bbc.com,0.689337,,,2004,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc772
Subaru,test_txt2.txt,https://bbc.com,0.96929,,,2001,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc773
Mitsubishi,test_pptx.pptx,,0.323586,504,,1989,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc774
Subaru,"[test_pptx.pptx, test_xlsx.xlsx]",,0.885884,469,,2010,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc775
Mitsubishi,None,"[https://bbc.com, https://svt.se]",0.50168,,,2004,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc776
Honda,test_pdf.pdf,,0.357357,0.0001,Honda Record3 updated!,2043,2023-07-19 12:06,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc777
Subaru,test_doc.docx,https://www.svt.se,0.601446,,,2007,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc778
Subaru,None,https://bbc.com,0.818276,,,2022,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc779
Nissan,ivl_logo.svg,https://ivl.se,0.787499,,,1998,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc77a
Toyota,test_xlsx.xlsx,"[https://bbc.com, https://svt.se]",0.418935,,,1989,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc77b
Nissan,"[test_pptx.pptx, test_xlsx.xlsx]",,0.470411,312,,1989,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc77c
Toyota,test_txt2.txt,,0.34622,366,,2004,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc77d
Daihatsu,test_doc.docx,,0.746147,65,,2010,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc77e
Mitsubishi,test_xlsx.xlsx,,0.647149,181,,2028,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc77f
Nissan,test_txt2.txt,,0.763568,427,,2016,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc780
Nissan,test_pdf.pdf,https://ivl.se,0.445533,,,2001,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc781
Suzuki,test_txt2.txt,,0.048425,259,,2031,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc782
Toyota,ivl_logo.svg,https://bbc.com,0.962857,,,2028,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc783
Subaru,"[test_pptx.pptx, test_xlsx.xlsx]",,0.289417,480,,2013,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc784
Suzuki,ivl_logo.svg,https://bbc.com,0.563003,,,2028,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc785
Subaru,test_pptx.pptx,,0.061144,272,,1992,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc786
Daihatsu,"[test_pptx.pptx, test_xlsx.xlsx]",,0.886647,655,,2034,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc787
Suzuki,test_txt2.txt,"[https://bbc.com, https://svt.se]",0.44243,,,1992,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc788
Mazda,None,,0.056589,355,,2031,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc789
Nissan,test_xlsx.xlsx,https://ivl.se,0.032246,,,1989,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc78a
Daihatsu,test_pdf.pdf,https://ivl.se,0.536013,,,2031,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc78b
Suzuki,test_txt.txt,,0.797615,347,,2031,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc78c
Subaru,test_xlsx.xlsx,,0.036838,85,,2031,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc78d
Mitsubishi,test_pdf.pdf,,0.602032,5,,2034,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc78e
Daihatsu,test_doc.docx,https://www.svt.se,0.632195,,,2013,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc78f
Subaru,test_txt.txt,,0.273598,160,,2037,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc790
Honda,test_xlsx.xlsx,"[https://bbc.com, https://svt.se]",0.354891,0.0001,Honda Record3 updated!,1995,2023-07-19 12:06,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc791
Subaru,test_txt.txt,,0.996842,823,,2013,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc792
Mazda,test_txt.txt,,0.081143,832,,2043,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc793
Toyota,test_xlsx.xlsx,,0.226705,422,,2013,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc794
Nissan,test_pdf.pdf,,0.54307,754,,1998,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc795
Nissan,test_xlsx.xlsx,,0.270599,563,,2022,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc796
Mitsubishi,test_pptx.pptx,https://ivl.se,0.2139,,,2028,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc797
Toyota,"[test_pptx.pptx, test_xlsx.xlsx]",,0.059901,991,,1995,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc798
Suzuki,None,,0.323807,654,,2037,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc799
Toyota,None,,0.180019,39,,2025,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc79a
Mitsubishi,"[test_txt.txt, test_txt2.txt]",,0.400701,652,,1998,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc79b
Mazda,test_xlsx.xlsx,,0.889762,983,,2019,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc79c
Subaru,test_txt2.txt,,0.501164,249,,1989,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc79d
Honda,test_xlsx.xlsx,,0.950329,0.0001,Honda Record3 updated!,2025,2023-07-19 12:06,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc79e
Mazda,test_txt2.txt,,0.637961,977,,2031,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc79f
Suzuki,None,,0.917942,472,,1989,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc7a0
Honda,ivl_logo.svg,https://www.svt.se,0.555256,0.0001,Honda Record3 updated!,2022,2023-07-19 12:06,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc7a1
Nissan,test_pdf.pdf,,0.390542,509,,1995,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc7a2
Suzuki,test_pptx.pptx,"[https://bbc.com, https://svt.se]",0.236687,,,2001,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc7a3
Honda,test_pptx.pptx,https://bbc.com,0.795526,0.0001,Honda Record3 updated!,2034,2023-07-19 12:06,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc7a4
Honda,None,,0.698292,0.0001,Honda Record3 updated!,2010,2023-07-19 12:06,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc7a5
Nissan,test_txt2.txt,,0.507924,296,,2028,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc7a6
Honda,test_txt.txt,https://bbc.com,0.138672,0.0001,Honda Record3 updated!,2013,2023-07-19 12:06,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc7a7
Mitsubishi,test_xlsx.xlsx,https://bbc.com,0.546085,,,2043,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc7a8
Toyota,test_txt2.txt,,0.400491,741,,1989,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc7a9
Nissan,"[test_pptx.pptx, test_xlsx.xlsx]","[https://bbc.com, https://svt.se]",0.502385,,,2022,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc7aa
Mazda,"[test_pptx.pptx, test_xlsx.xlsx]",https://ivl.se,0.891496,,,2004,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc7ab
Nissan,test_pptx.pptx,,0.85286,660,,2034,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc7ac
Mazda,test_pptx.pptx,,0.476004,625,,2019,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc7ad
Daihatsu,"[test_txt.txt, test_txt2.txt]",https://www.svt.se,0.840849,,,1992,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc7ae
Nissan,"[test_txt.txt, test_txt2.txt]",,0.669265,806,,2031,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc7af
Daihatsu,test_xlsx.xlsx,https://bbc.com,0.734295,,,2022,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc7b0
Toyota,test_pdf.pdf,https://www.svt.se,0.54834,,,2040,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc7b1
Suzuki,test_doc.docx,https://ivl.se,0.01668,,,2010,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc7b2
Toyota,test_pdf.pdf,https://ivl.se,0.756756,,,1992,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc7b3
Toyota,test_txt2.txt,,0.094085,948,,2022,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc7b4
Daihatsu,test_doc.docx,,0.360524,815,,2019,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc7b5
Subaru,test_xlsx.xlsx,https://www.svt.se,0.108495,,,2022,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc7b6
Nissan,ivl_logo.svg,https://bbc.com,0.744553,,,2001,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc7b7
Mazda,test_txt.txt,https://bbc.com,0.029231,,,2007,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc7b8
Mazda,test_xlsx.xlsx,,0.550224,558,,1989,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc7b9
Toyota,None,"[https://bbc.com, https://svt.se]",0.347073,,,2028,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc7ba
Toyota,test_txt.txt,,0.772691,358,,2034,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc7bb
Honda,"[test_txt.txt, test_txt2.txt]",https://bbc.com,0.749052,0.0001,Honda Record3 updated!,2001,2023-07-19 12:06,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc7bc
Suzuki,"[test_txt.txt, test_txt2.txt]","[https://bbc.com, https://svt.se]",0.338827,,,2013,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc7bd
Nissan,test_txt.txt,,0.682466,516,,2028,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc7be
Nissan,test_pptx.pptx,https://ivl.se,0.955235,,,2028,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc7bf
Mazda,"[test_pptx.pptx, test_xlsx.xlsx]",https://ivl.se,0.231265,,,2001,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc7c0
Daihatsu,test_pdf.pdf,,0.666588,823,,2034,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc7c1
Suzuki,ivl_logo.svg,,0.991533,278,,1992,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc7c2
Subaru,test_pptx.pptx,,0.357009,721,,2022,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc7c3
Daihatsu,test_txt2.txt,https://ivl.se,0.321805,,,2043,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc7c4
Suzuki,ivl_logo.svg,https://bbc.com,0.391633,,,2028,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc7c5
Mazda,test_txt2.txt,,0.210436,784,,2001,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc7c6
Mitsubishi,"[test_pptx.pptx, test_xlsx.xlsx]",https://www.svt.se,0.87563,,,2025,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc7c7
Nissan,ivl_logo.svg,,0.73913,505,,2022,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc7c8
Honda,"[test_txt.txt, test_txt2.txt]",https://www.svt.se,0.582346,0.0001,Honda Record3 updated!,2043,2023-07-19 12:06,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc7c9
Subaru,test_pptx.pptx,,0.780588,131,,2004,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc7ca
Mazda,test_pdf.pdf,,0.283174,761,,2037,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc7cb
Toyota,None,,0.331907,537,,2013,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc7cc
Mitsubishi,"[test_txt.txt, test_txt2.txt]",,0.682965,365,,2028,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc7cd
Nissan,ivl_logo.svg,https://www.svt.se,0.142134,,,2040,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc7ce
Mazda,test_xlsx.xlsx,,0.317687,776,,2010,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc7cf
Mazda,ivl_logo.svg,,0.654644,375,,2022,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc7d0
Subaru,test_doc.docx,https://bbc.com,0.453475,,,1998,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc7d1
Honda,"[test_pptx.pptx, test_xlsx.xlsx]",,0.305946,0.0001,Honda Record3 updated!,2043,2023-07-19 12:06,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc7d2
Nissan,"[test_txt.txt, test_txt2.txt]",https://bbc.com,0.425515,,,2022,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc7d3
Toyota,ivl_logo.svg,,0.603199,643,,2007,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc7d4
Nissan,test_pdf.pdf,https://bbc.com,0.209553,,,2010,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc7d5
Subaru,"[test_pptx.pptx, test_xlsx.xlsx]",https://www.svt.se,0.084007,,,1989,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc7d6
Nissan,test_doc.docx,,0.080449,247,,2007,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc7d7
Subaru,"[test_pptx.pptx, test_xlsx.xlsx]",,0.592776,798,,2007,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc7d8
Mitsubishi,None,https://www.svt.se,0.859401,,,1995,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc7d9
Daihatsu,test_xlsx.xlsx,https://bbc.com,0.492005,,,2010,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc7da
Suzuki,test_pdf.pdf,,0.643451,569,,1992,NaT,2023-07-19 12:06,NaT,64b7d1d1e0068c7150ffc7db
